NEGERI,Jenis Undi,Kod Parlimen,Nama Parlimen,Kod DUN,Nama DUN,KOD DM,Nama Daerah Mengundi,Nama Pusat Mengundi,Nombor Tempat Mengundi,Jumlah Kertas Undi Yang Patut Berada Di Dalam Peti Undi (A),PR,PR_CALON,PR_UNDI,BN,BN_CALON,BN_UNDI,LAIN1,LAIN1_CALON,LAIN1_UNDI,LAIN2,LAIN2_CALON,LAIN2 UNDI,LAIN3,LAIN3_CALON,LAIN3_UNDI,Jumlah Undian Oleh Pemilih,Bilangan Kertas Undi Yang Ditolak (C),Jumlah Kertas Undi Yang Dikeluarkan Kepada Pengundi Tetapi Tidak Dimasukkan Ke Dalam Peti Undi(D)
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/02,KAMPUNG BETONG,"SEK. KEB. KAMPUNG BETONG, JENERI, JENIANG",5,480,PAS,CHE UDA BIN CHE NIK,182,UMNO,MANSOR BIN ABD RAHMAN,289,,,,,,,,,,471,9,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/03,KOTA BUKIT,"SEK. KEB. KAMPUNG KOTA BUKIT, JENERI, JENIANG",1,284,PAS,CHE UDA BIN CHE NIK,109,UMNO,MANSOR BIN ABD RAHMAN,169,,,,,,,,,,278,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/03,KOTA BUKIT,"SEK. KEB. KAMPUNG KOTA BUKIT, JENERI, JENIANG",2,494,PAS,CHE UDA BIN CHE NIK,198,UMNO,MANSOR BIN ABD RAHMAN,290,,,,,,,,,,488,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/03,KOTA BUKIT,"SEK. KEB. KAMPUNG KOTA BUKIT, JENERI, JENIANG",3,473,PAS,CHE UDA BIN CHE NIK,241,UMNO,MANSOR BIN ABD RAHMAN,225,,,,,,,,,,466,7,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/03,KOTA BUKIT,"SEK. KEB. KAMPUNG KOTA BUKIT, JENERI, JENIANG",4,454,PAS,CHE UDA BIN CHE NIK,179,UMNO,MANSOR BIN ABD RAHMAN,272,,,,,,,,,,451,3,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/04,KUALA JENERI,"SEK. KEB. JENERI, JENIANG",1,307,PAS,CHE UDA BIN CHE NIK,169,UMNO,MANSOR BIN ABD RAHMAN,131,,,,,,,,,,300,7,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/04,KUALA JENERI,"SEK. KEB. JENERI, JENIANG",2,614,PAS,CHE UDA BIN CHE NIK,320,UMNO,MANSOR BIN ABD RAHMAN,283,,,,,,,,,,603,11,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/04,KUALA JENERI,"SEK. KEB. JENERI, JENIANG",3,595,PAS,CHE UDA BIN CHE NIK,322,UMNO,MANSOR BIN ABD RAHMAN,258,,,,,,,,,,580,15,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/04,KUALA JENERI,"SEK. KEB. JENERI, JENIANG",4,565,PAS,CHE UDA BIN CHE NIK,331,UMNO,MANSOR BIN ABD RAHMAN,228,,,,,,,,,,559,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/04,KUALA JENERI,"SEK. KEB. JENERI, JENIANG",5,570,PAS,CHE UDA BIN CHE NIK,306,UMNO,MANSOR BIN ABD RAHMAN,253,,,,,,,,,,559,11,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/05,KAMPUNG KALAI,"SEK. KEB. KALAI, JENIANG",1,313,PAS,CHE UDA BIN CHE NIK,64,UMNO,MANSOR BIN ABD RAHMAN,228,,,,,,,,,,292,21,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/05,KAMPUNG KALAI,"SEK. KEB. KALAI, JENIANG",2,551,PAS,CHE UDA BIN CHE NIK,136,UMNO,MANSOR BIN ABD RAHMAN,409,,,,,,,,,,545,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/06,KAMPUNG KUALA BIGIA,KLINIK KESIHATAN JENIANG,1,492,PAS,CHE UDA BIN CHE NIK,205,UMNO,MANSOR BIN ABD RAHMAN,278,,,,,,,,,,483,9,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/07,KAMPUNG CHEMARA,"SEK. KEB. CHEMARA, SIK",1,320,PAS,CHE UDA BIN CHE NIK,201,UMNO,MANSOR BIN ABD RAHMAN,115,,,,,,,,,,316,4,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/07,KAMPUNG CHEMARA,"SEK. KEB. CHEMARA, SIK",2,344,PAS,CHE UDA BIN CHE NIK,206,UMNO,MANSOR BIN ABD RAHMAN,135,,,,,,,,,,341,3,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/07,KAMPUNG CHEMARA,"SEK. KEB. CHEMARA, SIK",3,332,PAS,CHE UDA BIN CHE NIK,209,UMNO,MANSOR BIN ABD RAHMAN,120,,,,,,,,,,329,3,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/08,KAMPUNG BIGIA,"DEWAN ORANG RAMAI WATT SIAM KAMPUNG BEGIA, JENIANG",1,319,PAS,CHE UDA BIN CHE NIK,77,UMNO,MANSOR BIN ABD RAHMAN,232,,,,,,,,,,309,10,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/08,KAMPUNG BIGIA,"DEWAN ORANG RAMAI WATT SIAM KAMPUNG BEGIA, JENIANG",2,481,PAS,CHE UDA BIN CHE NIK,140,UMNO,MANSOR BIN ABD RAHMAN,333,,,,,,,,,,473,8,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/09,KAMPUNG TELUI,"SEK. KEB. TELOI TUA, SIK",1,306,PAS,CHE UDA BIN CHE NIK,150,UMNO,MANSOR BIN ABD RAHMAN,149,,,,,,,,,,299,7,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/09,KAMPUNG TELUI,"SEK. KEB. TELOI TUA, SIK",2,488,PAS,CHE UDA BIN CHE NIK,203,UMNO,MANSOR BIN ABD RAHMAN,282,,,,,,,,,,485,3,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/09,KAMPUNG TELUI,"SEK. KEB. TELOI TUA, SIK",3,447,PAS,CHE UDA BIN CHE NIK,203,UMNO,MANSOR BIN ABD RAHMAN,243,,,,,,,,,,446,1,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/09,KAMPUNG TELUI,"SEK. KEB. TELOI TUA, SIK",4,439,PAS,CHE UDA BIN CHE NIK,213,UMNO,MANSOR BIN ABD RAHMAN,225,,,,,,,,,,438,1,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/10,BATU LIMA,"SEK. KEB. BATU LIMA, SIK",1,298,PAS,CHE UDA BIN CHE NIK,136,UMNO,MANSOR BIN ABD RAHMAN,156,,,,,,,,,,292,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/10,BATU LIMA,"SEK. KEB. BATU LIMA, SIK",2,464,PAS,CHE UDA BIN CHE NIK,238,UMNO,MANSOR BIN ABD RAHMAN,222,,,,,,,,,,460,4,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/11,CHAROK PADANG,"SEK. MEN. KEB. SERI ENGGANG, BATU LIMA, SIK",1,309,PAS,CHE UDA BIN CHE NIK,135,UMNO,MANSOR BIN ABD RAHMAN,169,,,,,,,,,,304,5,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/11,CHAROK PADANG,"SEK. MEN. KEB. SERI ENGGANG, BATU LIMA, SIK",2,398,PAS,CHE UDA BIN CHE NIK,186,UMNO,MANSOR BIN ABD RAHMAN,209,,,,,,,,,,395,3,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/11,CHAROK PADANG,"SEK. MEN. KEB. SERI ENGGANG, BATU LIMA, SIK",3,365,PAS,CHE UDA BIN CHE NIK,156,UMNO,MANSOR BIN ABD RAHMAN,198,,,,,,,,,,354,11,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/12,HUJONG BANDAR,"SEK. KEB. HUJUNG BANDAR, SIK",1,333,PAS,CHE UDA BIN CHE NIK,259,UMNO,MANSOR BIN ABD RAHMAN,68,,,,,,,,,,327,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/12,HUJONG BANDAR,"SEK. KEB. HUJUNG BANDAR, SIK",2,494,PAS,CHE UDA BIN CHE NIK,373,UMNO,MANSOR BIN ABD RAHMAN,116,,,,,,,,,,489,5,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/12,HUJONG BANDAR,"SEK. KEB. HUJUNG BANDAR, SIK",3,481,PAS,CHE UDA BIN CHE NIK,376,UMNO,MANSOR BIN ABD RAHMAN,100,,,,,,,,,,476,5,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/13,KAMPUNG BANDAR,"SEK. KEB. TELOI TUA, SIK",5,329,PAS,CHE UDA BIN CHE NIK,241,UMNO,MANSOR BIN ABD RAHMAN,83,,,,,,,,,,324,5,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/13,KAMPUNG BANDAR,"SEK. KEB. TELOI TUA, SIK",6,369,PAS,CHE UDA BIN CHE NIK,280,UMNO,MANSOR BIN ABD RAHMAN,87,,,,,,,,,,367,2,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/13,KAMPUNG BANDAR,"SEK. KEB. TELOI TUA, SIK",7,353,PAS,CHE UDA BIN CHE NIK,260,UMNO,MANSOR BIN ABD RAHMAN,89,,,,,,,,,,349,4,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/14,TUPAI,"SEK. KEB. HAJI HUSSAIN, KAMPUNG TUPAI, SIK",1,328,PAS,CHE UDA BIN CHE NIK,189,UMNO,MANSOR BIN ABD RAHMAN,134,,,,,,,,,,323,5,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/14,TUPAI,"SEK. KEB. HAJI HUSSAIN, KAMPUNG TUPAI, SIK",2,466,PAS,CHE UDA BIN CHE NIK,262,UMNO,MANSOR BIN ABD RAHMAN,202,,,,,,,,,,464,2,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/14,TUPAI,"SEK. KEB. HAJI HUSSAIN, KAMPUNG TUPAI, SIK",3,433,PAS,CHE UDA BIN CHE NIK,245,UMNO,MANSOR BIN ABD RAHMAN,186,,,,,,,,,,431,2,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/14,TUPAI,"SEK. KEB. HAJI HUSSAIN, KAMPUNG TUPAI, SIK",4,427,PAS,CHE UDA BIN CHE NIK,249,UMNO,MANSOR BIN ABD RAHMAN,175,,,,,,,,,,424,3,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/15,FELDA TELUI TIMOR,"SEK. KEB. TELOI TIMUR, KUALA KETIL",1,334,PAS,CHE UDA BIN CHE NIK,41,UMNO,MANSOR BIN ABD RAHMAN,290,,,,,,,,,,331,3,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/15,FELDA TELUI TIMOR,"SEK. KEB. TELOI TIMUR, KUALA KETIL",2,632,PAS,CHE UDA BIN CHE NIK,45,UMNO,MANSOR BIN ABD RAHMAN,581,,,,,,,,,,626,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/15,FELDA TELUI TIMOR,"SEK. KEB. TELOI TIMUR, KUALA KETIL",3,564,PAS,CHE UDA BIN CHE NIK,146,UMNO,MANSOR BIN ABD RAHMAN,414,,,,,,,,,,560,3,1
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/15,FELDA TELUI TIMOR,"SEK. KEB. TELOI TIMUR, KUALA KETIL",4,552,PAS,CHE UDA BIN CHE NIK,121,UMNO,MANSOR BIN ABD RAHMAN,425,,,,,,,,,,546,6,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/15,FELDA TELUI TIMOR,"SEK. KEB. TELOI TIMUR, KUALA KETIL",5,574,PAS,CHE UDA BIN CHE NIK,91,UMNO,MANSOR BIN ABD RAHMAN,481,,,,,,,,,,572,2,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/16,BERIS JAYA ,"SEK. KEB. BANDAR BARU BERIS JAYA, JENIANG",1,328,PAS,CHE UDA BIN CHE NIK,146,UMNO,MANSOR BIN ABD RAHMAN,181,,,,,,,,,,327,1,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/16,BERIS JAYA ,"SEK. KEB. BANDAR BARU BERIS JAYA, JENIANG",2,504,PAS,CHE UDA BIN CHE NIK,238,UMNO,MANSOR BIN ABD RAHMAN,262,,,,,,,,,,500,4,0
KEDAH,UNDI BIASA,013,SIK,24,JENERI  ,013/24/16,BERIS JAYA ,"SEK. KEB. BANDAR BARU BERIS JAYA, JENIANG",3,520,PAS,CHE UDA BIN CHE NIK,270,UMNO,MANSOR BIN ABD RAHMAN,247,,,,,,,,,,517,3,0
KEDAH,UNDI POS,014,MERBOK,UNDI POS,UNDI POS,014/UNDI POS,UNDI POS,UNDI POS,0,1475,PKR,NOR AZRINA BINTI SURIP,252,UMNO, ISMAIL BIN DAUT,836,,,,,,,,,,1088,178,209
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/25/00,UNDI AWAL,"SEK LATIHAN ASAS KEPOLISAN KONTINJEN KEDAH, KUALA MUDA, SUNGAI PETANI ",1,450,PKR,NOR AZRINA BINTI SURIP,25,UMNO, ISMAIL BIN DAUT,413,,,,,,,,,,438,12,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK LATIHAN ASAS KEPOLISAN KONTINJEN KEDAH, KUALA MUDA, SUNGAI PETANI ",2,47,PKR,NOR AZRINA BINTI SURIP,6,UMNO, ISMAIL BIN DAUT,41,,,,,,,,,,47,0,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",1,562,PKR,NOR AZRINA BINTI SURIP,107,UMNO, ISMAIL BIN DAUT,439,,,,,,,,,,546,16,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",2,520,PKR,NOR AZRINA BINTI SURIP,99,UMNO, ISMAIL BIN DAUT,413,,,,,,,,,,512,8,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",3,545,PKR,NOR AZRINA BINTI SURIP,122,UMNO, ISMAIL BIN DAUT,408,,,,,,,,,,530,15,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",4,571,PKR,NOR AZRINA BINTI SURIP,124,UMNO, ISMAIL BIN DAUT,436,,,,,,,,,,560,11,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",5,573,PKR,NOR AZRINA BINTI SURIP,108,UMNO, ISMAIL BIN DAUT,455,,,,,,,,,,563,10,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",6,566,PKR,NOR AZRINA BINTI SURIP,99,UMNO, ISMAIL BIN DAUT,451,,,,,,,,,,550,16,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",7,531,PKR,NOR AZRINA BINTI SURIP,98,UMNO, ISMAIL BIN DAUT,421,,,,,,,,,,519,12,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",8,558,PKR,NOR AZRINA BINTI SURIP,106,UMNO, ISMAIL BIN DAUT,435,,,,,,,,,,541,17,0
KEDAH,UNDI AWAL,014,MERBOK,UNDI AWAL,UNDI AWAL,014/26/00,UNDI AWAL,"SEK. KEB. KEM LAPANGAN TERBANG, SUNGAI LAYAR, SUNGAI PETANI ",9,564,PKR,NOR AZRINA BINTI SURIP,110,UMNO, ISMAIL BIN DAUT,442,,,,,,,,,,552,12,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/01,KUALA SIN,"SEK. KEB. KAMPUNG KUALA SIN, BUKIT SELAMBAU",1,314,PKR,NOR AZRINA BINTI SURIP,93,UMNO, ISMAIL BIN DAUT,210,,,,,,,,,,303,8,3
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/01,KUALA SIN,"SEK. KEB. KAMPUNG KUALA SIN, BUKIT SELAMBAU",2,524,PKR,NOR AZRINA BINTI SURIP,154,UMNO, ISMAIL BIN DAUT,365,,,,,,,,,,519,5,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/02,KAMPUNG SUNGKAP,SEK. KEB. BUKIT SELAMBAU,1,306,PKR,NOR AZRINA BINTI SURIP,82,UMNO, ISMAIL BIN DAUT,214,,,,,,,,,,296,10,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/02,KAMPUNG SUNGKAP,SEK. KEB. BUKIT SELAMBAU,2,335,PKR,NOR AZRINA BINTI SURIP,99,UMNO, ISMAIL BIN DAUT,234,,,,,,,,,,333,2,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/03,BUKIT LEMBU,"SEK. KEB. AMAN JAYA, SUNGAI LALANG",1,288,PKR,NOR AZRINA BINTI SURIP,120,UMNO, ISMAIL BIN DAUT,162,,,,,,,,,,282,6,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/03,BUKIT LEMBU,"SEK. KEB. AMAN JAYA, SUNGAI LALANG",2,405,PKR,NOR AZRINA BINTI SURIP,152,UMNO, ISMAIL BIN DAUT,241,,,,,,,,,,393,12,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/03,BUKIT LEMBU,"SEK. KEB. AMAN JAYA, SUNGAI LALANG",3,389,PKR,NOR AZRINA BINTI SURIP,151,UMNO, ISMAIL BIN DAUT,228,,,,,,,,,,379,10,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",1,295,PKR,NOR AZRINA BINTI SURIP,108,UMNO, ISMAIL BIN DAUT,178,,,,,,,,,,286,9,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",2,623,PKR,NOR AZRINA BINTI SURIP,224,UMNO, ISMAIL BIN DAUT,369,,,,,,,,,,593,30,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",3,618,PKR,NOR AZRINA BINTI SURIP,250,UMNO, ISMAIL BIN DAUT,360,,,,,,,,,,610,8,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",4,613,PKR,NOR AZRINA BINTI SURIP,252,UMNO, ISMAIL BIN DAUT,353,,,,,,,,,,605,7,1
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",5,582,PKR,NOR AZRINA BINTI SURIP,263,UMNO, ISMAIL BIN DAUT,314,,,,,,,,,,577,5,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",6,563,PKR,NOR AZRINA BINTI SURIP,259,UMNO, ISMAIL BIN DAUT,299,,,,,,,,,,558,5,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",7,531,PKR,NOR AZRINA BINTI SURIP,250,UMNO, ISMAIL BIN DAUT,273,,,,,,,,,,523,7,1
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",8,514,PKR,NOR AZRINA BINTI SURIP,263,UMNO, ISMAIL BIN DAUT,245,,,,,,,,,,508,6,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",9,514,PKR,NOR AZRINA BINTI SURIP,257,UMNO, ISMAIL BIN DAUT,256,,,,,,,,,,513,1,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/04,TAMAN BANDAR BARU,"SEK. KEB. BANDAR BARU, SUNGAI LALANG",10,548,PKR,NOR AZRINA BINTI SURIP,236,UMNO, ISMAIL BIN DAUT,296,,,,,,,,,,532,16,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/05,SUNGAI LALANG,"SEK. JENIS KEB. (C) CHUNG HWA, SUNGAI LALANG",1,274,PKR,NOR AZRINA BINTI SURIP,158,UMNO, ISMAIL BIN DAUT,108,,,,,,,,,,266,8,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/05,SUNGAI LALANG,"SEK. JENIS KEB. (C) CHUNG HWA, SUNGAI LALANG",2,564,PKR,NOR AZRINA BINTI SURIP,337,UMNO, ISMAIL BIN DAUT,220,,,,,,,,,,557,7,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/05,SUNGAI LALANG,"SEK. JENIS KEB. (C) CHUNG HWA, SUNGAI LALANG",3,557,PKR,NOR AZRINA BINTI SURIP,375,UMNO, ISMAIL BIN DAUT,174,,,,,,,,,,549,8,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/05,SUNGAI LALANG,"SEK. JENIS KEB. (C) CHUNG HWA, SUNGAI LALANG",4,493,PKR,NOR AZRINA BINTI SURIP,332,UMNO, ISMAIL BIN DAUT,160,,,,,,,,,,492,1,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/06,TAMAN DESA AMAN,SEK. KEB. SUNGAI LALANG,1,305,PKR,NOR AZRINA BINTI SURIP,135,UMNO, ISMAIL BIN DAUT,163,,,,,,,,,,298,7,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/06,TAMAN DESA AMAN,SEK. KEB. SUNGAI LALANG,2,610,PKR,NOR AZRINA BINTI SURIP,203,UMNO, ISMAIL BIN DAUT,393,,,,,,,,,,596,14,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/06,TAMAN DESA AMAN,SEK. KEB. SUNGAI LALANG,3,601,PKR,NOR AZRINA BINTI SURIP,212,UMNO, ISMAIL BIN DAUT,386,,,,,,,,,,598,3,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/06,TAMAN DESA AMAN,SEK. KEB. SUNGAI LALANG,4,568,PKR,NOR AZRINA BINTI SURIP,257,UMNO, ISMAIL BIN DAUT,294,,,,,,,,,,551,17,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/06,TAMAN DESA AMAN,SEK. KEB. SUNGAI LALANG,5,534,PKR,NOR AZRINA BINTI SURIP,257,UMNO, ISMAIL BIN DAUT,268,,,,,,,,,,525,9,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/06,TAMAN DESA AMAN,SEK. KEB. SUNGAI LALANG,6,560,PKR,NOR AZRINA BINTI SURIP,244,UMNO, ISMAIL BIN DAUT,314,,,,,,,,,,558,2,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/07,BANDAR LAGUNA MERBOK,SEK. MEN. TEKNIK SUNGAI PETANI 2,1,305,PKR,NOR AZRINA BINTI SURIP,166,UMNO, ISMAIL BIN DAUT,133,,,,,,,,,,299,6,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/07,BANDAR LAGUNA MERBOK,SEK. MEN. TEKNIK SUNGAI PETANI 2,2,495,PKR,NOR AZRINA BINTI SURIP,329,UMNO, ISMAIL BIN DAUT,163,,,,,,,,,,492,3,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/07,BANDAR LAGUNA MERBOK,SEK. MEN. TEKNIK SUNGAI PETANI 2,3,468,PKR,NOR AZRINA BINTI SURIP,334,UMNO, ISMAIL BIN DAUT,133,,,,,,,,,,467,1,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/07,BANDAR LAGUNA MERBOK,SEK. MEN. TEKNIK SUNGAI PETANI 2,4,433,PKR,NOR AZRINA BINTI SURIP,335,UMNO, ISMAIL BIN DAUT,98,,,,,,,,,,433,0,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/08,TASEKAPONG,"SEK. KEB. TASEK APONG, SUNGAI PETANI",1,316,PKR,NOR AZRINA BINTI SURIP,151,UMNO, ISMAIL BIN DAUT,159,,,,,,,,,,310,5,1
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/08,TASEKAPONG,"SEK. KEB. TASEK APONG, SUNGAI PETANI",2,539,PKR,NOR AZRINA BINTI SURIP,324,UMNO, ISMAIL BIN DAUT,215,,,,,,,,,,539,0,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/08,TASEKAPONG,"SEK. KEB. TASEK APONG, SUNGAI PETANI",3,490,PKR,NOR AZRINA BINTI SURIP,339,UMNO, ISMAIL BIN DAUT,151,,,,,,,,,,490,0,0
KEDAH,UNDI BIASA,014,MERBOK,25,BUKIT SELAMBAU ,014/25/08,TASEKAPONG,"SEK. KEB. TASEK APONG, SUNGAI PETANI",4,510,PKR,NOR AZRINA BINTI SURIP,294,UMNO, ISMAIL BIN DAUT,213,,,,,,,,,,507,3,0
